FINLWT21,FINCBTAX,BLS_URBN,POPSIZE,EDUC_REF,EDUCA2,AGE_REF,AGE2,SEX_REF,SEX2,REF_RACE,RACE2,HISP_REF,HISP2,FAM_TYPE,MARITAL1,REGION,SMSASTAT,HIGH_EDU,EHOUSNGC,TOTEXPCQ,FOODCQ,TRANSCQ,HEALTHCQ,ENTERTCQ,EDUCACQ,TOBACCCQ,STUDFINX,IRAX,CUTENURE,FAM_SIZE,VEHQ,ROOMSQ,INC_HRS1,INC_HRS2,EARNCOMP,NO_EARNR,OCCUCOD1,OCCUCOD2,STATE,DIVISION,TOTXEST,CREDFINX,CREDITB,CREDITX,BUILDING,ST_HOUS,INT_PHON,INT_HOME
24213.433,16000,1,3,12,NA,27,.,1,NA,1,NA,2,NA,8,5,3,1,12,558,2472.6667,578.3333,802,108.3333,288,0,0,.,.,4,1,1,4,55,.,1,1,03,NA,47,6,573,.,NA,.,04,2,NA,NA
13336.582,0,1,4,13,NA,22,.,1,NA,4,NA,2,NA,8,5,2,1,13,699.833,1211.8333,164.6667,0,333.3333,1,0,0,.,.,4,1,0,3,.,.,8,0,NA,NA,31,4,1592,.,NA,.,08,2,NA,NA
23905.81,68200,1,2,13,12,35,44,1,2,2,2,2,2,1,1,2,1,13,957,15460.4167,498.3333,13106,216.6667,80,0,0,.,.,4,2,1,5,50,40,2,2,11,04,55,3,8778,.,NA,.,08,2,NA,NA
24696.104,45586,1,5,11,12,43,35,1,2,1,1,1,2,4,1,NA,2,12,750.5,3472.7167,783.3333,544.6667,0,216,130,377,.,.,2,5,3,5,48,37,3,3,12,08,NA,NA,-377,.,NA,.,09,2,NA,NA
22019.199,20000,1,4,13,NA,22,.,1,NA,1,NA,2,NA,8,5,2,1,13,609,1204.1667,181.6667,50,0,105,0,21.6667,.,.,4,1,1,7,25,.,1,1,13,NA,31,4,1319,.,NA,.,04,2,NA,NA
20061.957,62000,1,2,15,NA,31,.,2,NA,1,NA,2,NA,8,3,3,1,15,1180,2775.25,650,155,0,150,0,0,.,.,4,1,1,2,40,.,1,1,10,NA,48,7,8735,.,NA,.,08,2,NA,NA
23770.631,101241,1,3,16,NA,58,.,2,NA,1,NA,2,NA,8,3,1,1,16,2470,5291.75,390,190.6667,893,92,0,0,.,.,1,1,1,7,35,.,1,1,01,NA,25,1,15635,.,NA,.,01,2,NA,NA
17826.634,153000,1,1,16,16,43,44,1,2,1,1,1,1,3,1,4,1,16,4655.333,7311.45,1001,330,235,389,0,0,.,.,1,5,2,9,40,40,2,2,03,03,06,9,18896,.,NA,.,01,2,NA,NA
19732.684,45000,1,1,15,15,61,58,1,2,4,4,2,2,3,1,2,1,15,1525.667,2631.25,303.3333,276.3333,0,105,0,0,.,.,1,3,1,6,40,20,2,2,10,04,17,3,2516,.,NA,.,03,2,NA,NA
24791.866,22079,1,2,14,NA,87,.,2,NA,1,NA,2,NA,9,2,1,1,15,1380,2937.25,428.6667,555,121.8,108,0,0,.,.,2,2,2,6,.,.,7,1,NA,NA,09,1,2718,.,NA,.,01,2,NA,NA
15039.836,19800,1,2,12,NA,71,.,2,NA,1,NA,2,NA,9,2,3,1,16,467,1521.8,216.6667,383.3333,271.8,183,0,0,.,16000,2,2,0,7,.,.,8,0,NA,NA,12,5,0,0,NA,600,01,2,NA,NA
17711.5,70124,1,2,15,15,69,70,1,2,1,1,2,2,1,1,4,1,15,867,2672.2667,390,513,618.6,100,0,0,.,.,2,2,8,6,.,.,8,0,NA,NA,53,9,1307,.,NA,.,01,2,NA,NA
28066.249,26000,1,2,15,NA,29,.,1,NA,2,NA,2,NA,8,5,3,1,15,110,479.0833,173.3333,0,0,0,0,0,.,.,5,1,0,4,40,.,1,1,10,NA,37,5,2964,.,NA,.,02,2,NA,NA
24911.289,60000,1,4,16,15,52,60,2,1,1,1,2,2,1,1,3,1,16,410,3979.1667,996.6667,170,1280,360,0,0,.,.,2,2,2,6,40,.,1,1,03,NA,22,7,6518,.,NA,.,01,2,NA,NA
10074.024,21862,1,2,14,16,64,58,1,2,2,2,2,2,1,1,3,1,16,644.333,3515,654.3333,203,2e3,0,0,0,.,.,2,2,3,7,.,.,8,0,NA,NA,24,5,0,.,NA,.,01,2,NA,NA
22638.117,90200,1,1,12,14,31,32,2,1,1,1,2,2,3,1,2,1,14,2601.667,6776.8333,885,652,1635.3333,10,0,0,.,.,1,4,3,7,40,50,2,2,11,12,17,3,7062,.,NA,.,01,2,NA,NA
22330.365,48924,1,4,12,12,68,66,1,2,1,1,2,2,1,1,1,1,12,752.333,2047.9333,411.6667,53.3333,388.6,339,0,0,.,.,2,2,4,5,.,.,8,0,NA,NA,42,2,0,.,NA,.,01,2,NA,NA
24024.406,161371,1,2,13,15,62,60,2,1,1,1,2,2,4,1,2,1,15,905,3579.3,823.3333,386,280,120,0,0,.,.,1,3,1,6,40,55,3,3,05,01,26,3,30079,.,NA,.,01,2,NA,NA
16278.845,82362,2,4,15,12,64,62,1,2,1,1,2,2,1,1,3,1,15,1118.667,3673.9167,541.6667,152.6667,385,298,0,216.6667,.,.,1,2,3,9,.,40,5,1,NA,01,47,6,7144,.,NA,.,01,2,NA,NA
19152.302,144300,2,5,14,12,38,36,1,2,1,1,2,2,3,1,2,2,14,1124,6333.95,1389,1884,880,120,0,0,.,.,4,6,3,10,75,40,3,4,10,06,NA,NA,13027,.,NA,.,01,2,NA,NA
23330.018,93000,1,4,15,16,41,38,1,2,1,1,2,1,2,1,4,1,16,3918,6966.25,1040,151,805.3333,145,0,0,.,.,4,4,1,6,45,.,1,1,03,NA,06,9,8955,.,NA,.,01,2,NA,NA
18779.874,170000,1,2,12,15,32,29,1,2,1,1,2,1,2,1,4,1,15,2989.667,5395.1666,390,455,74,310,100,0,.,.,1,3,2,5,40,45,2,2,03,12,41,9,35798,.,NA,.,01,2,NA,NA
27542.947,91000,1,4,14,NA,27,.,1,NA,1,NA,2,NA,8,5,4,1,14,1672,3925.8334,1191.6667,122,0,427,0,0,.,.,1,1,2,5,60,.,1,1,07,NA,06,9,17633,.,NA,.,01,2,NA,NA
18069.379,60524,1,2,15,15,67,65,1,2,1,1,2,2,1,1,4,1,15,2957.667,5165.9333,794.6667,826,881.6,59,0,0,.,.,1,2,2,6,.,.,8,0,NA,NA,41,9,0,.,NA,.,01,2,NA,NA
59982.445,650,1,4,13,NA,19,.,2,NA,1,NA,2,NA,8,5,3,1,13,0,290.1667,130,50,0,86,0,0,.,0,6,1,0,.,12,.,1,1,04,NA,37,5,-50,.,NA,.,10,1,NA,NA
15633.263,63000,1,2,13,NA,25,.,2,NA,1,NA,2,NA,9,5,4,1,13,5422.333,8797.5001,570.6667,909,172,903,0,0,.,.,4,2,2,4,50,.,4,2,10,NA,41,9,8562,.,NA,.,08,2,NA,NA
9757.744,17370,2,5,13,13,50,67,2,1,1,1,2,2,1,1,1,2,13,383.667,1218.55,325,141,121.8,135,0,0,.,.,2,2,1,7,.,33,5,1,NA,12,NA,NA,0,.,NA,.,01,2,NA,NA
20606.454,62000,1,4,12,NA,36,.,1,NA,1,NA,2,NA,9,5,3,1,12,1004.833,3051.9,390,1076,0,86,0,121.3333,.,.,1,2,3,5,45,.,4,2,11,NA,12,5,6483,.,NA,.,01,2,NA,NA
20636.558,51854,1,4,12,14,63,72,2,1,1,1,2,2,1,1,3,1,14,1804.333,4716.8334,515,286,646.1333,350,0,0,.,.,1,2,5,8,40,25,2,2,04,07,01,6,6481,.,NA,.,01,2,NA,NA
18209.838,53000,1,3,16,NA,69,.,2,NA,1,NA,2,NA,8,5,1,1,16,881.333,2132.6667,676,272,190,0,0,0,.,.,2,1,1,3,.,.,8,0,NA,NA,25,1,8569,.,NA,.,01,2,NA,NA
29315.335,53000,1,2,16,NA,27,.,2,NA,1,NA,1,NA,9,5,1,1,16,3963,7104.2501,1046.6667,1150,140,100,0,0,.,.,4,3,2,4,40,.,1,1,10,NA,25,1,5724,.,NA,.,08,2,NA,NA
28820.206,28000,1,2,13,NA,29,.,2,NA,6,NA,1,NA,9,5,4,1,13,2480,5926.8833,433.3333,320,1650,113,0,0,.,.,4,4,2,7,40,.,4,3,02,NA,53,9,8511,.,NA,.,01,2,NA,NA
23006.656,28000,1,2,12,NA,38,.,1,NA,1,NA,2,NA,8,4,1,1,12,944,2366,563.3333,133.3333,0,0,0,368.3333,.,.,4,1,1,6,40,.,1,1,12,NA,42,2,3059,.,NA,.,01,2,NA,NA
16311.89,26325,1,1,16,15,75,65,1,2,1,1,2,2,1,1,2,1,16,2671.333,4899.6,736.6667,333.3333,544.6,227,0,0,.,.,2,2,1,3,.,.,8,0,NA,NA,17,3,0,.,NA,.,08,2,NA,NA
16494.181,0,1,4,11,NA,47,.,1,NA,2,NA,2,NA,8,5,3,1,11,250,653.3333,130,200,0,0,0,0,.,.,2,1,1,4,.,.,8,0,NA,NA,28,6,0,.,NA,.,01,2,NA,NA
24825.587,34000,1,5,12,NA,26,.,1,NA,1,NA,2,NA,6,3,3,1,12,919,2188.85,216.6667,326,0,20,0,43.3333,.,.,4,2,1,5,40,.,1,1,11,NA,NA,7,157,.,NA,.,04,2,NA,NA
13042.635,19458,1,1,15,NA,63,.,2,NA,1,NA,2,NA,8,3,1,1,15,4915.333,6335.3333,671.6667,302.3333,30,590,0,0,.,.,1,1,1,6,.,.,8,0,NA,NA,36,2,0,.,NA,.,02,2,NA,NA
14220.022,46377,1,1,10,10,43,44,2,1,1,1,1,1,4,1,3,1,11,1316,6489.8334,2108.3333,357,0,770,0,849.3333,.,.,4,7,1,5,.,70,5,1,NA,11,48,7,-6822,.,NA,.,09,2,NA,NA
28237.153,145800,1,4,14,NA,51,.,1,NA,1,NA,2,NA,9,3,4,1,16,1752,10212.25,1560,4062,400,336,0,0,.,.,4,4,4,7,35,.,4,4,03,NA,49,8,21694,.,NA,.,01,2,NA,NA
23950.178,125000,1,1,11,11,48,56,1,2,2,2,2,2,1,1,3,1,11,1450.667,5882.9833,1256.6667,380.6667,1500,132,0,0,.,.,4,2,3,3,60,60,2,2,11,01,24,5,22481,.,NA,.,07,2,NA,NA
18992.908,34988,1,4,15,16,87,87,1,2,1,1,2,2,1,1,3,1,16,756.333,2707.9333,953.3333,129.6667,508.6,165,0,0,.,.,2,2,2,7,.,.,8,0,NA,NA,01,6,0,.,NA,.,01,2,NA,NA
20738.354,95000,1,4,16,15,46,43,1,1,1,1,2,2,1,1,4,1,16,2378.667,6222.5833,476.6667,135,2250,30,0,0,.,.,1,2,1,4,40,40,2,2,03,03,06,9,10736,.,NA,.,01,2,NA,NA
18665.515,256717,1,4,16,16,37,37,2,1,1,1,2,2,2,1,2,1,16,2645.667,13657.0786,973.3333,70,2944,179,0,0,.,.,2,5,2,10,20,60,2,2,06,06,31,4,45117,.,NA,.,01,2,NA,NA
14259.807,0,1,2,12,12,59,58,1,2,1,1,2,2,1,1,4,1,12,527,2204,715,150,555,172,0,0,.,.,2,2,2,7,.,.,8,0,NA,NA,04,8,13110,.,NA,.,01,2,NA,NA
33394.989,38296,2,5,12,NA,62,.,2,NA,1,NA,2,NA,9,3,2,2,12,889.167,2687.3,758.3333,495,495.8,203,0,0,.,.,1,3,1,9,.,.,8,0,NA,NA,NA,NA,0,.,NA,.,01,2,NA,NA
19491.931,5104,1,2,11,11,42,52,2,1,1,6,2,1,4,1,3,1,11,1253,2263.1667,606.6667,145,25,155,0,43.3333,.,.,4,4,1,5,20,.,1,1,05,NA,40,7,-200,.,NA,.,08,2,NA,NA
25149.325,9520,1,5,12,NA,52,.,2,NA,2,NA,2,NA,8,3,NA,2,12,391,747.6667,242.6667,40,0,18,0,34.6667,.,.,4,1,0,3,.,.,8,0,NA,NA,NA,NA,0,.,NA,.,08,2,NA,NA
27826.854,11856,1,1,10,NA,75,.,2,NA,1,NA,1,NA,9,2,3,1,12,552.333,908.4667,138.6667,0,121.8,89,0,0,.,.,2,2,1,4,.,.,8,0,NA,NA,12,5,0,.,NA,.,01,2,NA,NA
23129.172,40034,1,2,13,NA,65,.,1,NA,1,NA,2,NA,8,3,3,1,13,776,3204.1333,539,697.3333,605.8,0,0,0,.,.,2,1,8,8,.,.,8,0,NA,NA,01,6,2487,.,NA,.,09,2,NA,NA
17545.941,45180,1,4,16,NA,51,.,2,NA,1,NA,2,NA,8,5,4,1,16,1181.333,2710.5834,294.6667,65,70,168,0,0,.,.,1,1,1,9,50,.,1,1,02,NA,49,8,5627,.,NA,.,01,2,NA,NA
35016.295,0,2,4,12,12,45,37,2,1,1,1,2,2,3,1,3,2,12,2939.333,6395.1667,2046,250,387,103,0,0,.,.,2,5,4,6,.,60,5,1,NA,01,51,5,6698,.,NA,.,01,2,NA,NA
5496.861,41324,1,3,16,15,78,75,1,2,1,1,2,2,1,1,4,1,16,1496.333,5071.0333,1126.6667,125,469.6,996,0,0,.,.,2,2,2,7,20,.,1,1,01,NA,15,9,4776,.,NA,.,01,2,NA,NA
21527.891,0,1,2,15,16,87,87,2,1,1,1,2,2,1,1,3,1,16,3676,290.6,260,0,-3673.0667,1,0,0,.,.,4,2,0,4,.,.,8,0,NA,NA,37,5,0,.,NA,.,08,2,NA,NA
16458.547,79513,1,3,12,12,23,24,1,2,1,1,2,2,1,1,4,1,12,2469,5747.3333,646.6667,1036.3333,179.6667,242,25,0,.,.,4,2,1,5,40,8,2,2,03,03,49,8,10870,.,NA,.,02,2,NA,NA
25531.686,42000,1,2,12,NA,34,.,2,NA,1,NA,2,NA,7,3,1,1,12,1833,4089.0833,736.6667,225,691.6667,95,0,0,.,.,4,2,1,6,40,.,1,1,01,NA,09,1,2431,.,NA,.,01,2,NA,NA
23523.942,29359,1,2,13,14,77,80,2,1,1,1,2,2,1,1,1,1,14,986.333,3089.2667,533,481.3333,626.6,181,0,0,.,.,2,2,1,7,.,.,8,0,NA,NA,09,1,0,.,NA,.,01,2,NA,NA
12489.473,95001,1,2,15,15,55,54,1,2,1,1,2,2,3,1,3,1,15,2650.667,5782,953.3333,500,604,180,20,0,.,.,1,3,3,8,40,.,1,1,03,NA,24,5,10859,.,NA,.,01,2,NA,NA
20932.063,2000,1,1,12,NA,19,.,1,NA,2,NA,2,NA,8,5,1,1,12,450,1237.75,585,150,0,0,0,0,.,.,4,1,0,3,20,.,1,1,10,NA,34,2,-346,.,NA,.,08,2,NA,NA
23640.763,13462,1,2,12,NA,75,.,2,NA,2,NA,2,NA,9,2,1,1,15,316.667,1576.8,567.3333,436,246.8,0,0,0,.,.,2,5,1,9,.,.,8,0,NA,NA,25,1,0,.,NA,.,01,2,NA,NA
14628.041,2400,1,2,15,NA,70,.,2,NA,1,NA,2,NA,8,3,4,1,15,1112.333,3369.8,295.6667,460,330.8,846,0,0,.,.,2,1,1,4,.,.,8,0,NA,NA,04,8,-381,.,NA,.,01,2,NA,NA
20149.934,70000,1,3,11,NA,16,.,1,NA,2,NA,1,NA,9,5,3,1,11,287,4492.25,866.6667,2256,433.3333,83,0,0,.,.,2,4,3,5,.,.,7,1,NA,NA,37,5,7205,.,NA,.,09,2,NA,NA
15480.25,83600,1,2,13,NA,62,.,1,NA,1,NA,2,NA,8,3,2,1,13,1787,3691.5,650,588,4,99,0,0,.,.,4,1,1,4,40,.,1,1,12,NA,29,4,18123,.,NA,.,02,2,NA,NA
21325.42,21573,1,2,10,13,36,36,2,1,1,1,1,1,3,1,4,1,13,433,2530.4,628.3333,869,383.4,130,0,0,.,.,2,3,1,5,.,.,8,0,NA,NA,06,9,0,.,NA,.,09,2,NA,NA
52401.513,47002,2,5,12,12,20,24,2,1,1,1,2,2,1,1,2,2,12,247,1428.05,606.6667,165,0,60,0,0,.,.,5,2,2,4,30,50,2,2,05,11,NA,NA,3042,.,NA,.,01,2,NA,NA
17867.212,34572,2,5,11,12,30,31,2,1,1,1,2,2,3,1,2,2,12,1610,2804.5,455,260,0,15,0,229.6667,.,.,4,5,2,5,30,40,2,2,09,11,NA,NA,-5538,.,NA,.,01,2,NA,NA
22329.368,76000,1,3,15,14,62,59,2,1,1,1,2,2,1,1,2,1,15,2048.333,6429,715,1055,800,279,0,86.6667,.,.,1,2,1,5,24,50,2,2,03,05,31,4,8527,.,NA,.,01,2,NA,NA
25473.667,35000,1,2,15,NA,33,.,1,NA,2,NA,2,NA,8,5,1,1,15,852,2476.9167,173.3333,159.6667,91.3333,65,0,0,.,.,4,1,1,5,35,.,1,1,03,NA,36,2,4663,.,NA,.,04,2,NA,NA
24820.47,80200,1,4,15,NA,55,.,2,NA,1,NA,2,NA,9,3,3,1,15,1352,2576.6666,151.6667,80,270,0,0,151.6667,.,.,4,2,2,7,40,.,4,2,02,NA,22,7,10386,.,NA,.,01,2,NA,NA
15080.464,12181,1,2,13,NA,31,.,2,NA,1,NA,2,NA,8,5,3,1,13,575,1146.4167,195,128,238.6667,0,0,0,.,.,4,1,0,7,20,.,1,1,10,NA,37,5,-69,.,NA,.,08,2,NA,NA
23168.603,0,1,3,13,NA,22,.,1,NA,1,NA,2,NA,8,5,1,1,13,674,1164,403,0,0,22,0,0,.,0,4,1,0,5,.,.,8,0,NA,NA,25,1,0,.,NA,.,08,2,NA,NA
24967.196,90000,1,2,15,NA,44,.,1,NA,1,NA,2,NA,9,5,2,1,15,677,2161.5833,199.3333,125,225.3333,93,0,0,.,.,2,2,2,6,65,.,4,2,01,NA,39,3,11470,.,NA,.,01,2,NA,NA
19030.638,131067,1,3,12,12,54,53,1,2,1,1,2,2,1,1,4,1,12,1763,11752.4667,1251.6667,1935,3308,367,2500,0,.,.,2,2,6,12,18,.,1,1,01,NA,49,8,11966,.,NA,.,01,2,NA,NA
20473.183,16176,1,2,11,NA,80,.,2,NA,1,NA,2,NA,8,5,1,1,11,590.667,1252.1333,130,31,443.8,0,0,0,.,.,4,1,1,3,.,.,8,0,NA,NA,36,2,0,.,NA,.,08,2,NA,NA
16943.23,680,1,4,13,NA,72,.,2,NA,2,NA,2,NA,8,3,2,1,13,325,1731.4667,260,480,146.8,80,0,0,.,.,4,1,0,5,.,.,8,0,NA,NA,26,3,0,.,NA,.,08,2,NA,NA
18133.186,22748,1,4,13,NA,37,.,2,NA,1,NA,2,NA,7,5,3,1,13,1152,2797.6667,780,191.6667,0,50,0,65,.,.,4,3,1,4,40,.,1,1,06,NA,22,7,-6838,.,NA,.,05,2,NA,NA
26423.91,156000,1,2,15,NA,43,.,1,NA,1,NA,2,NA,9,3,4,1,15,2596.667,6671.5,780,492.3333,2209,129,0,0,.,.,1,5,2,11,40,.,4,2,03,NA,41,9,24255,.,NA,.,01,2,NA,NA
22937.019,36840,1,3,11,12,76,76,1,2,1,1,2,2,1,1,1,1,12,620.333,2792.6,1040,384.3333,760.2667,0,0,0,.,.,2,2,2,7,.,.,8,0,NA,NA,25,1,0,.,NA,.,04,2,NA,NA
25476.586,135000,1,1,14,16,57,55,1,2,2,2,2,2,1,1,3,1,16,1499.667,3712.2333,758.3333,165,654.3333,40,0,0,.,.,1,2,1,7,45,40,2,2,01,01,48,7,19934,.,NA,.,01,2,NA,NA
19638.85,148,1,4,12,NA,26,.,1,NA,1,NA,2,NA,8,5,4,1,12,87.667,1103.6667,693.3333,80,0,84,0,138.6667,.,.,2,1,4,4,20,.,1,1,06,NA,06,9,-115,.,NA,.,01,2,NA,NA
22108.755,95000,1,1,15,NA,53,.,2,NA,1,NA,2,NA,9,3,1,1,15,1473,4727.7833,823.3333,353.3333,1123.6667,147,0,0,.,.,4,2,2,3,40,.,4,2,01,NA,36,2,16070,.,NA,.,08,2,NA,NA
25356.515,50000,1,2,15,NA,28,.,2,NA,1,NA,2,NA,8,5,1,1,15,795,1715.4167,130,118.3333,82,43,0,0,.,.,4,1,1,4,40,.,1,1,06,NA,42,2,7270,.,NA,.,08,2,NA,NA
23307.758,0,1,4,15,NA,45,.,1,NA,1,NA,2,NA,8,3,2,1,15,517,3352.4,680.3333,295,481,46,0,0,.,.,4,1,2,7,35,.,1,1,05,NA,26,3,6737,.,NA,.,01,1,NA,NA
1965.773,907,1,4,12,NA,47,.,2,NA,1,NA,2,NA,8,5,4,1,12,60,1352.6667,520,575,149,0,0,0,.,.,5,1,1,6,.,.,8,0,NA,NA,02,9,0,.,NA,.,01,2,NA,NA
8396.101,85500,2,5,12,13,64,65,1,2,1,1,2,2,1,1,1,2,13,532.333,13782.9698,715,120,666.1333,130,0,0,.,.,2,2,3,6,45,40,2,2,10,01,NA,NA,7203,.,NA,.,01,2,NA,NA
16360.448,17000,1,4,11,11,64,35,2,1,6,3,2,1,5,1,3,1,13,804,1519.8834,411.6667,0,0,195,0,0,.,.,4,4,0,6,.,.,7,1,NA,NA,22,7,-7294,.,NA,.,01,2,NA,NA
20033.419,9840,1,4,11,NA,57,.,1,NA,2,NA,2,NA,8,5,3,1,11,482,1350,736.6667,0,35,33,0,17.3333,.,.,4,1,0,1,.,.,8,0,NA,NA,01,6,0,.,NA,.,08,2,NA,NA
15412.795,36530,1,1,12,NA,52,.,2,NA,2,NA,2,NA,9,5,3,1,12,2179,3701.2167,411.6667,610,241.1333,100,0,0,.,.,4,2,2,6,40,.,1,1,04,NA,12,5,-1468,.,NA,.,01,2,NA,NA
32221.812,42652,1,5,16,14,26,26,1,2,1,1,2,2,1,1,NA,2,16,849.333,2652.9167,433.3333,818.3333,100,45,100,0,.,.,1,2,3,5,30,10,2,2,02,04,NA,NA,2143,.,NA,.,01,2,NA,NA
23744.344,52000,1,1,12,NA,30,.,1,NA,1,NA,1,NA,9,5,2,1,12,1900,3308.1667,650,106.6667,200,60,0,0,.,.,4,3,2,5,35,.,4,3,12,NA,17,3,3923,.,NA,.,01,2,NA,NA
23168.603,0,1,3,13,NA,21,.,1,NA,1,NA,2,NA,8,5,1,1,13,768,1265.6667,325,30,0,22,0,0,.,0,4,1,1,5,.,.,8,0,NA,NA,25,1,0,.,NA,.,08,2,NA,NA
34150.478,146000,1,4,16,15,27,25,1,2,1,1,2,2,1,1,3,1,16,1856.333,5808.75,1255,771,424,145,0,0,.,.,1,2,2,6,70,45,2,2,13,13,12,5,20744,.,NA,.,01,2,NA,NA
21437.342,2924,1,4,12,14,75,68,1,2,1,1,2,2,1,1,2,1,14,1518,3968.9333,672.6667,837.6667,783.6,140,0,0,.,.,2,2,3,6,.,.,8,0,NA,NA,55,3,-1160,.,NA,.,11,2,NA,NA
29546.743,60536,2,5,12,12,75,72,1,2,1,1,2,2,1,1,2,2,12,1044.667,20434.9333,346.6667,130,723.6,18143,0,0,.,.,2,2,2,7,.,.,8,0,NA,NA,NA,NA,1404,.,NA,.,01,2,NA,NA
21858.613,221300,1,1,15,13,68,65,1,2,1,1,2,2,1,1,3,1,15,2076.333,5966.806,823.3333,300,543.6,250,0,0,.,.,1,2,2,12,40,50,2,2,03,03,48,7,82304,.,NA,.,01,2,NA,NA
26116.688,73800,1,2,12,14,44,47,2,1,1,1,2,2,4,1,1,1,14,1439,5698.0001,866.6667,551.3333,0,250,200,0,.,.,5,3,2,6,20,60,3,3,01,10,36,2,6275,.,NA,.,01,2,NA,NA
18622.187,51000,1,3,11,NA,38,.,1,NA,1,NA,2,NA,9,5,2,1,11,987,3030.8,975,240,0,340,0,130,.,.,4,5,1,5,55,.,4,2,07,NA,39,3,-4467,.,NA,.,03,2,NA,NA
30041.976,24000,1,4,13,13,32,34,2,1,1,1,2,2,1,1,3,2,13,1556.333,4816.1,390,1177,491,137,544,0,0,.,4,2,2,6,40,50,2,2,01,12,28,6,3299,0,NA,1100,01,2,NA,NA
5638.892,24000,1,3,12,15,54,61,2,1,6,5,2,2,4,1,4,1,15,1706,3734.5,1213.3333,490,282,192,0,0,.,.,1,3,1,3,.,.,7,1,NA,NA,15,9,3927,.,NA,.,01,2,NA,NA
19598.998,39266,1,2,12,13,64,70,2,1,1,1,2,2,5,1,3,1,13,1442,3376.0667,823.3333,267,365.4,0,0,433.3333,.,.,1,3,2,4,.,.,7,1,NA,NA,40,7,-3480,.,NA,.,01,2,NA,NA
2088.161,83102,1,4,12,NA,22,.,1,NA,1,NA,1,NA,9,5,4,1,12,1779.667,18573,736.6667,13502,0,19,0,86.6667,.,.,4,3,2,3,.,.,7,2,NA,NA,02,9,6154,.,NA,.,09,2,NA,NA
20501.98,63328,1,4,12,12,78,80,1,2,1,1,2,2,5,1,3,1,14,910.333,2787.4166,736.6667,125,688.6,84,0,0,.,.,2,4,4,9,.,.,7,2,NA,NA,48,7,-5525,.,NA,.,01,2,NA,NA
24062.609,35094,1,2,12,NA,65,.,2,NA,1,NA,1,NA,9,3,2,1,13,501.333,2589.05,683,502.6667,186.8,271,145,86.6667,.,.,2,4,2,7,6,.,4,2,05,NA,26,3,-6924,.,NA,.,01,2,NA,NA
16278.759,72910,1,2,15,NA,46,.,2,NA,6,NA,2,NA,9,5,3,1,15,1699,3526.75,606.6667,177.3333,266,135,0,0,.,.,4,2,3,4,40,.,4,2,01,NA,40,7,9395,.,NA,.,08,2,NA,NA
22525.455,30504,1,3,12,NA,29,.,2,NA,2,NA,2,NA,9,5,3,1,12,989.333,2628.75,713,296.6667,62,0,0,65,.,.,4,7,1,3,.,.,7,1,NA,NA,37,5,-7861,.,NA,.,01,2,NA,NA
16252.025,47070,1,2,13,NA,69,.,2,NA,2,NA,2,NA,9,3,2,1,15,1070.333,2486.6334,433.3333,290,165.8,109,0,86.6667,.,.,1,2,0,7,35,.,4,2,11,NA,26,3,931,.,NA,.,01,2,NA,NA
17707.831,47000,1,3,13,NA,55,.,1,NA,2,NA,2,NA,9,3,2,1,13,1403,3683.6667,975,306,320.6667,115,0,52,.,.,4,8,1,6,40,.,4,3,11,NA,20,4,-4745,.,NA,.,01,2,NA,NA
20218.096,0,1,1,13,NA,60,.,1,NA,1,NA,2,NA,8,4,1,1,13,940.667,2392.9,407.3333,126.6667,360,80,0,0,.,.,1,1,1,8,20,.,1,1,10,NA,34,2,5697,.,NA,.,01,2,NA,NA
21661.119,32564,1,3,12,12,70,71,2,1,1,1,2,2,1,1,1,1,12,831,2449.6,606.6667,253,308.6,75,0,0,.,.,4,2,1,5,.,.,8,0,NA,NA,25,1,0,.,NA,.,05,2,NA,NA
20995.176,31462,1,4,12,12,87,80,1,2,1,1,2,2,1,1,3,1,12,318.333,1360.9166,368.3333,40,146.8,44,0,0,.,.,2,2,1,6,15,.,1,1,10,NA,48,7,0,.,NA,.,01,2,NA,NA
23025.964,19597,1,4,13,NA,54,.,2,NA,1,NA,2,NA,8,3,3,1,13,1195,2236.1667,247,30,0,77,0,0,.,.,1,1,1,5,35,.,1,1,06,NA,37,5,266,.,NA,.,01,2,NA,NA
35794.003,74000,1,3,14,NA,28,.,2,NA,2,NA,2,NA,9,5,3,1,14,3245,7941.3167,1191.6667,975,262.3333,120,280,56.3333,.,.,4,4,2,5,40,.,4,2,06,NA,45,5,4371,.,NA,.,01,2,NA,NA
25369.341,35924,1,3,11,12,87,87,1,2,1,1,2,2,1,1,3,1,12,369.667,1548.9333,216.6667,280,668.6,22,0,0,.,.,1,2,2,8,.,.,8,0,NA,NA,13,5,0,.,NA,.,01,2,NA,NA
27798.489,80130,1,4,16,NA,39,.,2,NA,1,NA,2,NA,7,3,4,1,16,1709,4561.6666,401.3333,1030.6667,268,296,0,0,.,.,4,3,3,6,50,.,4,3,01,NA,06,9,7263,.,NA,.,08,2,NA,NA
24171.421,370600,1,1,15,16,35,36,2,1,1,1,2,2,3,1,3,1,16,5973.667,17226.1667,667.3333,500,670,50,4700,0,.,.,1,5,2,12,40,60,2,2,10,03,24,5,70458,.,NA,.,01,2,NA,NA
18262.243,86000,1,2,13,NA,26,.,1,NA,1,NA,2,NA,9,3,4,1,15,2181,4968.5833,883.3333,359,240,493,0,0,26,2000,4,2,2,5,40,.,4,2,05,NA,08,8,12738,.,NA,.,08,2,NA,NA
